fps,exposure,exposure_actual,mean,std,shot
30,6.01e-05,5.999999848427251e-05,1.6006944444444444,0.7973041842304341,0.8052561704203204
30,0.0001202,0.00011999999696854502,1.6163194444444444,0.8314631067914239,0.8052561704203204
30,0.000601,0.0006000000284984708,1.5694444444444444,0.7984601306558228,0.7767229950961354
30,0.001202,0.0012009999481961131,1.5590277777777777,0.7569046243348669,0.7889206761983953
30,0.00601,0.006010000128298998,1.6232638888888888,0.8049847564646377,0.7688600869685807
30,0.01202,0.012020000256597996,1.5329861111111112,0.7538941311074188,0.7471008782100461
30,0.0601,0.060100000351667404,1.6145833333333333,0.8084165549943227,0.8116983224490898
30,0.1202,0.12020000070333481,1.734375,0.8783263905086132,0.8645205800519346
30,0.42069999999999996,0.4207000136375427,1.9027777777777777,0.9340729542977986,0.9009061796016522
30,0.45,0.44999900460243225,1.8767361111111112,0.9150063219735387,0.9071475440448851
30,0.5,0.5,2.017361111111111,0.9626951361434839,0.9344858955002417
30,0.55,0.550000011920929,1.0,0.0,0.0
30,0.6,0.6000000238418579,1.0,0.0,0.0
30,0.65,0.6499990224838257,1.0,0.0,0.0
30,0.7,0.6999989748001099,2.2291666666666665,1.1301963325015703,1.0487260790544348
30,0.75,0.75,2.092013888888889,1.0342429328990086,1.0404159157653143
30,0.8,0.800000011920929,2.1909722222222223,1.0631068982027032,1.070436048222094
30,0.85,0.8500000238418579,2.2552083333333335,1.1422173056226599,1.0404159157653143
30,0.85,0.8500000238418579,2.1493055555555554,1.1419705512705378,1.0724614730194793
30,1.25,1.25,2.5590277777777777,1.2402348116857886,1.1829224638815325
30,2.0,2.0,3.1909722222222223,1.3597596394238847,1.1935154656168754
30,3.5,3.5,4.659722222222222,1.7256769784495063,1.4236957969391573
30,5.0,5.0,6.197916666666667,2.1712441629807038,1.5698438528153755
5,6.01e-05,5.999999848427251e-05,1.6753472222222223,0.8315501030492227,0.7987620630283673
5,0.0001202,0.00011999999696854502,1.5885416666666667,0.7767055326022855,0.8079466429027216
5,0.000601,0.0006000000284984708,1.5677083333333333,0.7698297239126615,0.8014743359029727
5,0.001202,0.0012009999481961131,1.5954861111111112,0.7736415781702567,0.7867169828541336
5,0.00601,0.006010000128298998,1.5868055555555556,0.761098121847799,0.7459380745820066
5,0.01202,0.012020000256597996,1.6354166666666667,0.7986941381961488,0.8057949835755716
5,0.0601,0.060100000351667404,1.7552083333333333,0.872500771051872,0.8343743497708661
5,0.1202,0.12020000070333481,1.6440972222222223,0.810135373799449,0.8074092656281708
5,0.42069999999999996,0.4207000136375427,1.9166666666666667,0.97182531580755,0.9265564982473785
5,0.45,0.44999900460243225,1.9305555555555556,0.9639529277478129,0.898494110535326
5,0.5,0.5,1.9878472222222223,1.0162865841402193,0.9704845582376763
5,0.55,0.550000011920929,1.0,0.0,0.0
5,0.6,0.6000000238418579,1.0,0.0,0.0
5,0.65,0.6499990224838257,1.0,0.0,0.0
5,0.7,0.6999989748001099,1.9878472222222223,1.0042573701735225,1.0034662148993578
5,0.75,0.75,2.092013888888889,1.0342429328990086,1.032038839708403
5,0.8,0.800000011920929,2.0225694444444446,1.0414221356500513,0.9860132971832694
5,0.85,0.8500000238418579,2.0989583333333335,1.0502640003761488,0.9660019266141358
5,0.85,0.8500000238418579,2.1336805555555554,1.0918786349731378,0.9829271760071208
5,1.25,1.25,2.6649305555555554,1.2306358431765274,1.159202311936963
5,2.0,2.0,3.236111111111111,1.3943642075189238,1.3113420818213513
5,3.5,3.5,4.743055555555555,1.7410346850914136,1.455354099714415
5,5.0,5.0,6.072916666666667,2.069511440936403,1.5595806060177417
2,6.01e-05,5.999999848427251e-05,1.5954861111111112,0.8194131791351859,0.7795119555779044
2,0.0001202,0.00011999999696854502,1.6163194444444444,0.7885977767599921,0.8149003006503311
2,0.000601,0.0006000000284984708,1.6111111111111112,0.7937351145683083,0.7778397792747695
2,0.001202,0.0012009999481961131,1.6892361111111112,0.8326802272890896,0.8149003006503311
2,0.00601,0.006010000128298998,1.6423611111111112,0.8253012800984248,0.8111634305804911
2,0.01202,0.012020000256597996,1.65625,0.8206720442214823,0.7987620630283673
2,0.0601,0.060100000351667404,1.6770833333333333,0.8739452968833029,0.8338540040078959
2,0.1202,0.12020000070333481,1.7934027777777777,0.8337654406320065,0.8359334436557866
2,0.42069999999999996,0.4207000136375427,2.0052083333333335,0.9673348759104976,0.9682458365518543
2,0.45,0.44999900460243225,2.0104166666666665,1.0016804456900303,0.9673488971869916
2,0.5,0.5,1.9826388888888888,0.9858604434924905,0.9651029018250391
2,0.55,0.550000011920929,1.0,0.0,0.0
2,0.6,0.6000000238418579,1.0,0.0,0.0
2,0.65,0.6499990224838257,1.0,0.0,0.0
2,0.7,0.6999989748001099,2.0399305555555554,1.0492073704890659,1.0269797953221864
2,0.75,0.75,2.1284722222222223,1.1137501212398266,1.0720566941890506
2,0.8,0.800000011920929,2.092013888888889,1.0705360027296758,0.9939050368230469
2,0.85,0.8500000238418579,2.1302083333333335,1.1359302164293466,1.0627042287380708
2,0.85,0.8500000238418579,2.2395833333333335,1.161399942478425,1.0696248044161196
2,1.25,1.25,2.486111111111111,1.2359550463278226,1.2004050242406612
2,2.0,2.0,3.1961805555555554,1.3403666043535842,1.3123346456686351
2,3.5,3.5,4.6875,1.813218248492626,1.4397627119309162
2,5.0,5.0,6.220486111111111,2.051844640893324,1.534612238391908
1,6.01e-05,5.999999848427251e-05,1.5364583333333333,0.7919236150998262,0.8052561704203204
1,0.0001202,0.00011999999696854502,1.5086805555555556,0.763713284740144,0.7517341063611964
1,0.000601,0.0006000000284984708,1.5364583333333333,0.756034031375058,0.7418539089485356
1,0.001202,0.0012009999481961131,1.5138888888888888,0.7452265791831285,0.7198813559654581
1,0.00601,0.006010000128298998,1.5815972222222223,0.7863471837080727,0.7626252174051302
1,0.01202,0.012020000256597996,1.5989583333333333,0.831622592978797,0.8100925873009825
1,0.0601,0.060100000351667404,1.5694444444444444,0.7628781191588588,0.7648983229452424
1,0.1202,0.12020000070333481,1.7135416666666667,0.8055087839630718,0.798218502527834
1,0.42069999999999996,0.4207000136375427,1.8194444444444444,0.9215986847877274,0.9302963984069211
1,0.45,0.44999900460243225,1.8628472222222223,0.9466359760242556,0.948774794727975
1,0.5,0.5,1.9583333333333333,0.9418878796214429,0.9307628293203615
1,0.55,0.550000011920929,1.9739583333333333,1.0496439335092533,1.0133655422512757
1,0.6,0.6000000238418579,2.076388888888889,1.0194624203683085,0.9829271760071208
1,0.65,0.6499990224838257,1.9583333333333333,0.9745012969605417,0.9432692852226475
1,0.7,0.6999989748001099,2.1163194444444446,1.1480709947848862,1.0655593210453684
1,0.75,0.75,2.125,1.0299339245256895,1.0214708893442719
1,0.8,0.800000011920929,2.111111111111111,1.0711566380366022,1.0374916331657276
1,0.85,0.8500000238418579,2.140625,1.0894135264431144,1.0845345904016974
1,0.85,0.8500000238418579,2.2309027777777777,1.078748254275943,1.0030335931008936
1,1.25,1.25,2.6805555555555554,1.2577690665187142,1.0980569960920366
1,2.0,2.0,3.171875,1.3869333020643062,1.2916666666666665
1,3.5,3.5,4.659722222222222,1.7176097508377273,1.4062114192238504
1,5.0,5.0,6.135416666666667,2.0333322660516324,1.486630231242606
