fps,exposure,exposure_actual,mean,std,shot
30,6.01e-05,5.999999848427251e-05,1.4670138888888888,0.6914322693803292,0.7064927065755487
30,0.0001202,0.00011999999696854502,1.4756944444444444,0.7308429805309469,0.7186745129441808
30,0.000601,0.0006000000284984708,1.5329861111111112,0.7469536091696346,0.7609159319895697
30,0.001202,0.0012009999481961131,1.4895833333333333,0.7143585652333303,0.7222889926399881
30,0.00601,0.006010000128298998,1.515625,0.7451921999930995,0.6884463184107628
30,0.01202,0.012020000256597996,1.4670138888888888,0.7561934826090689,0.7856128181235335
30,0.0601,0.060100000351667404,1.5138888888888888,0.7191440814444232,0.677643998637108
30,0.1202,0.12020000070333481,1.5885416666666667,0.7811631896213777,0.789470638395684
30,0.42069999999999996,0.4207000136375427,1.7725694444444444,0.8428689816201976,0.8650224788344456
30,0.45,0.44999900460243225,1.8854166666666667,0.9075660941649251,0.9061901321221477
30,0.5,0.5,1.9340277777777777,0.9533321091516357,0.9785015471514482
30,0.55,0.550000011920929,1.0,0.0,0.0
30,0.6,0.6000000238418579,1.0,0.0,0.0
30,0.65,0.6499990224838257,1.0,0.0,0.0
30,0.7,0.6999989748001099,2.0538194444444446,1.164679555671727,0.9947780321927768
30,0.75,0.75,2.0885416666666665,1.2531102797694578,1.068406783746507
30,0.8,0.800000011920929,2.1684027777777777,1.1994391995118459,1.0752906583803283
30,0.85,0.8500000238418579,2.310763888888889,1.3026237304534385,1.076903998610007
30,0.85,0.8500000238418579,2.295138888888889,1.284135564251899,1.0627042287380708
30,1.25,1.25,2.7100694444444446,1.3658671424165032,1.1445068079016976
30,2.0,2.0,3.5104166666666665,1.5996622364841064,1.2987039479590583
30,3.5,3.5,5.246527777777778,1.8526412524661935,1.4197270864500684
30,5.0,5.0,6.975694444444445,2.0478900567202283,1.5662455107677085
5,6.01e-05,5.999999848427251e-05,1.5659722222222223,0.7833921249608126,0.7557648811340439
5,0.0001202,0.00011999999696854502,1.4722222222222223,0.7494854201795578,0.7252872993970504
5,0.000601,0.0006000000284984708,1.5625,0.8351542605344768,0.773923984208613
5,0.001202,0.0012009999481961131,1.4340277777777777,0.7089373105850094,0.7744845956433793
5,0.00601,0.006010000128298998,1.484375,0.7703933147263157,0.733617369235792
5,0.01202,0.012020000256597996,1.4670138888888888,0.7375979971248934,0.7377471337344073
5,0.0601,0.060100000351667404,1.6319444444444444,0.8395313489098958,0.7949493345141213
5,0.1202,0.12020000070333481,1.5295138888888888,0.7540380459944305,0.7482618748361655
5,0.42069999999999996,0.4207000136375427,1.8368055555555556,0.9115955584530665,0.8858454843945541
5,0.45,0.44999900460243225,1.7986111111111112,0.943397090830608,0.8989770420996424
5,0.5,0.5,1.7881944444444444,0.9337050247816326,0.9302963984069211
5,0.55,0.550000011920929,1.0,0.0,0.0
5,0.6,0.6000000238418579,1.0,0.0,0.0
5,0.65,0.6499990224838257,1.0,0.0,0.0
5,0.7,0.6999989748001099,2.123263888888889,1.2206614383314158,1.0282468899377555
5,0.75,0.75,2.1302083333333335,1.1911379763988068,1.0736748938937604
5,0.8,0.800000011920929,2.1354166666666665,1.1810405458041369,1.0214708893442719
5,0.85,0.8500000238418579,2.1527777777777777,1.2307938068830735,1.0663736576724772
5,0.85,0.8500000238418579,2.2881944444444446,1.3321346970484056,1.036235842953824
5,1.25,1.25,2.5208333333333335,1.3161325393405905,1.2208404436653009
5,2.0,2.0,3.607638888888889,1.6112270971181106,1.2754356554178305
5,3.5,3.5,5.373263888888889,1.8960614624140069,1.461306493062515
5,5.0,5.0,7.0,2.101586702153082,1.5595806060177417
2,6.01e-05,5.999999848427251e-05,1.5364583333333333,0.7919236150998263,0.7144345083117603
2,0.0001202,0.00011999999696854502,1.5416666666666667,0.7739239842086129,0.7138267374588256
2,0.000601,0.0006000000284984708,1.5711805555555556,0.8112507460429526,0.782845592835664
2,0.001202,0.0012009999481961131,1.5104166666666667,0.8057276516361537,0.7905694150420949
2,0.00601,0.006010000128298998,1.453125,0.7128950841755515,0.7270803486089645
2,0.01202,0.012020000256597996,1.5104166666666667,0.745283200274306,0.7767229950961354
2,0.0601,0.060100000351667404,1.625,0.8868248605746984,0.7453559924999299
2,0.1202,0.12020000070333481,1.6684027777777777,0.904910341779201,0.8111634305804911
