fps,exposure,exposure_actual,mean,std,shot
30,6.01e-05,5.999999848427251e-05,1.5520833333333333,0.7505061949185438,0.7586308940013802
30,0.0001202,0.00011999999696854502,1.5260416666666667,0.7746071753099545,0.7453559924999299
30,0.000601,0.0006000000284984708,1.5086805555555556,0.7749961886355902,0.7465197027987048
30,0.001202,0.0012009999481961131,1.5763888888888888,0.7622140730856893,0.7505784806104926
30,0.00601,0.006010000128298998,1.5260416666666667,0.7378758164394,0.7569125885243729
30,0.01202,0.012020000256597996,1.5277777777777777,0.7448382043217734,0.7258854745910144
30,0.0601,0.060100000351667404,1.5920138888888888,0.8026899912352969,0.7694243880258078
30,0.1202,0.12020000070333481,1.6631944444444444,0.9706274121940246,0.834894371229745
30,0.42069999999999996,0.4207000136375427,2.001736111111111,1.4523677171839817,0.9793882727952632
30,0.45,0.44999900460243225,2.140625,1.7218012688388287,0.9695896898516746
30,0.5,0.5,2.138888888888889,1.69193803698234,0.9973924336321519
30,0.55,0.550000011920929,1.0,0.0,0.0
30,0.6,0.6000000238418579,1.0,0.0,0.0
30,0.65,0.6499990224838257,1.0,0.0,0.0
30,0.7,0.6999989748001099,2.5416666666666665,2.2878756522153907,1.0837339003033295
30,0.75,0.75,2.4461805555555554,2.4700749247879825,1.1176457150834715
30,0.8,0.800000011920929,2.5208333333333335,2.3869400157710055,1.086134199811423
30,0.85,0.8500000238418579,2.7777777777777777,2.5831839861250376,1.1648050623745303
30,0.85,0.8500000238418579,2.611111111111111,2.5742072973784653,1.1234557302260635
30,1.25,1.25,3.2291666666666665,3.4880127062395982,1.2617503274772268
30,2.0,2.0,4.256944444444445,5.360278972551733,1.4000248013676202
30,3.5,3.5,6.404513888888889,8.29938378986499,1.5841554883000315
30,5.0,5.0,8.508680555555555,12.193033401776777,1.661450169781407
5,6.01e-05,5.999999848427251e-05,1.5538194444444444,0.7618640303446703,0.7688600869685807
5,0.0001202,0.00011999999696854502,1.5954861111111112,0.8066006600586804,0.7933096985274904
5,0.000601,0.0006000000284984708,1.640625,0.8213824041330837,0.798218502527834
5,0.001202,0.0012009999481961131,1.5763888888888888,0.8129153734067205,0.7845070993234471
5,0.00601,0.006010000128298998,1.5399305555555556,0.7059784350339781,0.7180703308172536
5,0.01202,0.012020000256597996,1.5833333333333333,0.7817359599705717,0.7246886304552537
5,0.0601,0.060100000351667404,1.65625,0.8739452968833029,0.8186201126828542
5,0.1202,0.12020000070333481,1.7795138888888888,0.9637512284623322,0.8503471513316063
5,0.42069999999999996,0.4207000136375427,2.111111111111111,1.5969202613116456,1.0193441518937556
5,0.45,0.44999900460243225,2.154513888888889,1.5807260681676876,0.9455671431591848
5,0.5,0.5,2.2291666666666665,1.6006454861155928,1.0133655422512757
5,0.55,0.550000011920929,1.0,0.0,0.0
5,0.6,0.6000000238418579,1.0,0.0,0.0
5,0.65,0.6499990224838257,1.0,0.0,0.0
5,0.7,0.6999989748001099,2.3993055555555554,2.2361299818044325,1.0663736576724772
5,0.75,0.75,2.2934027777777777,2.359015997541973,1.0116508785149154
