fps,exposure,exposure_actual,mean,std,shot
2,0.00601,0.006010000128298998,1.5034722222222223,1.7098535185167034,0.7300589778306347
2,0.01202,0.012020000256597996,1.5052083333333333,1.6456932297962525,0.6763617950311637
2,0.0601,0.060100000351667404,1.5694444444444444,1.7236217431850431,0.7120003121097942
2,0.1202,0.12020000070333481,1.6649305555555556,1.5379073518763238,0.7944031652057341
2,0.42069999999999996,0.4207000136375427,1.8958333333333333,1.9291936643179306,0.8685276494031596
2,0.45,0.44999900460243225,1.9548611111111112,1.9829246729232186,0.8912187348419766
2,0.5,0.5,2.0104166666666665,1.8809800470765232,0.9789450103725609
2,0.55,0.550000011920929,2.142361111111111,3.7809662172869825,0.9642030387838445
2,0.6,0.6000000238418579,2.1336805555555554,3.5645599787911677,0.918086022355446
2,0.65,0.6499990224838257,2.2760416666666665,3.727038353324631,0.9930312739844155
2,0.7,0.6999989748001099,2.2447916666666665,3.4961497609572825,0.9960860906568267
2,0.75,0.75,2.373263888888889,3.448215184430988,1.0857345183996152
2,0.8,0.800000011920929,2.3350694444444446,3.576624436013457,1.051206317628572
2,0.85,0.8500000238418579,2.5520833333333335,3.911884824728924,1.0129371484286016
2,0.85,0.8500000238418579,2.5034722222222223,3.7467562488260806,1.0639287779003088
2,1.25,1.25,2.8715277777777777,4.225109518541839,1.2398896680305425
2,2.0,2.0,3.7534722222222223,4.7822358380091945,1.339827932567794
2,3.5,3.5,5.71875,6.701787373011438,1.6244657241348273
2,5.0,5.0,7.710069444444445,9.717054523171544,1.579490951752072
1,6.01e-05,5.999999848427251e-05,1.6440972222222223,3.1956024282499103,0.7210861791615325
1,0.0001202,0.00011999999696854502,1.5989583333333333,2.641929329410085,0.7563389525279729
1,0.000601,0.0006000000284984708,1.6475694444444444,3.003313158119384,0.7258854745910144
1,0.001202,0.0012009999481961131,1.5486111111111112,2.991492244476898,0.7021791477646966
1,0.00601,0.006010000128298998,1.6475694444444444,2.7955373033858644,0.6909634979907083
1,0.01202,0.012020000256597996,1.5815972222222223,3.057369549137343,0.6640573937712178
1,0.0601,0.060100000351667404,1.7239583333333333,3.0331242415915898,0.7234898064243891
1,0.1202,0.12020000070333481,1.796875,3.0067153933482333,0.8149003006503311
1,0.42069999999999996,0.4207000136375427,2.029513888888889,3.0834736071382562,0.8970437559004577
1,0.45,0.44999900460243225,1.9930555555555556,2.933277764099068,0.8338540040078959
1,0.5,0.5,2.1840277777777777,3.156368412398013,0.986893273527251
1,0.55,0.550000011920929,2.1024305555555554,3.502220673794735,0.961046882889233
1,0.6,0.6000000238418579,2.1996527777777777,3.91933418261218,0.9811593199430514
1,0.65,0.6499990224838257,2.1961805555555554,3.458291063301469,0.999565877991263
1,0.7,0.6999989748001099,2.1788194444444446,3.5228868757912046,1.0420832500333166
1,0.75,0.75,2.2447916666666665,3.7175644410371538,1.068406783746507
1,0.8,0.800000011920929,2.251736111111111,3.687087609682439,1.0614782669047498
1,0.85,0.8500000238418579,2.6145833333333335,3.8456409079704192,1.116480083914522
1,0.85,0.8500000238418579,2.5434027777777777,3.396003301103136,1.1027900223221705
1,1.25,1.25,2.9583333333333335,3.969283100678677,1.1153132345270145
1,2.0,2.0,3.78125,5.15126021191255,1.4178916272644628
1,3.5,3.5,5.791666666666667,7.0433922934904025,1.5461646096066226
1,5.0,5.0,7.628472222222222,9.198853817448343,1.5559585291531535
