fps,exposure,exposure_actual,mean,std,shot
1,0.001202,0.0012009999481961131,1.4826388888888888,1.1101069681386007,0.6640573937712178
1,0.00601,0.006010000128298998,1.4704861111111112,1.1588265316097377,0.6634034720037774
1,0.01202,0.012020000256597996,1.5208333333333333,1.2188835396925062,0.6692657668420421
1,0.0601,0.060100000351667404,1.5086805555555556,1.1576711215768598,0.6692657668420421
1,0.1202,0.12020000070333481,1.546875,1.3823882156686105,0.7204840194079409
1,0.42069999999999996,0.4207000136375427,1.8472222222222223,2.4967185253972324,0.8265347677032239
1,0.45,0.44999900460243225,1.828125,2.67056498099341,0.8296794896558283
1,0.5,0.5,1.9722222222222223,3.033824237851105,0.9085817703065219
1,0.55,0.550000011920929,1.9131944444444444,3.2860341372359856,0.8863353077576103
1,0.6,0.6000000238418579,2.1145833333333335,3.631086246068646,0.982485510212633
1,0.65,0.6499990224838257,2.1197916666666665,3.5660275846346168,0.9939050368230469
1,0.7,0.6999989748001099,2.1840277777777777,4.053139441539327,0.9446486707295528
1,0.75,0.75,2.282986111111111,4.294876078257076,0.9660019266141358
1,0.8,0.800000011920929,2.2586805555555554,4.748986843195517,1.0379098922567624
1,0.85,0.8500000238418579,2.326388888888889,4.902635149011294,1.0358169078880044
1,0.85,0.8500000238418579,2.4322916666666665,5.2043917376937525,1.0454099408578648
1,1.25,1.25,2.8854166666666665,7.250770732499944,1.1843892002959913
1,2.0,2.0,3.796875,10.725524007449472,1.312665333501947
1,3.5,3.5,5.987847222222222,19.0420274824748,1.5343293866268306
1,5.0,5.0,8.072916666666666,27.839911195654782,1.6700486519859234
