exposure
5.999999848427251e-05
9.000000136438757e-05
0.00013499999477062374
0.00020199999562464654
0.00030300000798888505
0.000455000001238659
0.0006830000202171504
0.001025000005029142
0.0015369999455288053
0.0023060000967234373
0.0034600000362843275
0.005189999938011169
0.007784999907016754
0.011676999740302563
0.0175160001963377
0.026273999363183975
0.0394119992852211
0.05911799892783165
0.08867699652910233
0.1330150067806244
0.19952300190925598
0.29928499460220337
0.44892698526382446
0.6733909845352173
1.010087013244629
1.5151300430297852
2.272696018218994
3.374953031539917
3.409044027328491
