exposure
6.103515625e-05
9.1552734375e-05
0.0001373291015625
0.00020599365234375
0.000308990478515625
0.0004634857177734375
0.0006952285766601562
0.0010428428649902344
0.0015642642974853516
0.0023463964462280273
0.003519594669342041
0.0052793920040130615
0.007919088006019592
0.011878632009029388
0.017817948013544083
0.026726922020316124
0.040090383030474186
0.06013557454571128
0.09020336181856692
0.13530504272785038
0.20295756409177557
0.30443634613766335
0.456654519206495
0.6849817788097425
1.0274726682146138
1.5412090023219207
2.311813503482881
3.4677202552243216
5.201580382836482
7.802370574254724
11.703555861382085
17.555333792073128
26.333000688109692
